column,stored_system,stored_code,stored_display,occurrences,subjects
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00004610,Calcium Channel Blockers - Benzothiazepines,10,4
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,003774,Xanax,10,2
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,004225,Roxicodone,10,6
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,004473,Tylophen,10,1
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,006653,Unithroid,10,2
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,006741,methylprednisolone [Medrol],10,1
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,008349,Motrin,10,3
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,009395,Trimethoprim-Sulfamethoxazole,10,3
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,038164,PlaVIX,10,3
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,046225,Paxil,10,2
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,046238,Wellbutrin SR,10,2
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,059178,Oyster Shell Calcium-Vit D3,10,3
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,064829,Uloric,10,1
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,066308,"pen needle, diabetic [Unifine Pentips Plus]",10,2
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10135051901,,9,5
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10135064401,,9,4
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10544028430,,9,1
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10544058430,,9,5
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10939008144,,9,2
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,13668004701,,9,3
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,16714085201,,9,8
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,54868615400,,9,2
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00000206,Antianginal - Coronary Vasodilators (Nitrates),9,4
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00000947,Dermatological - Antifungal Imidazole and Related Agents,9,3
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00002547,Peptic Ulcer - Gastric Lumen Adherent Cytoprotectives,9,3
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00005844,Rifamycins and Related Derivative Antibiotics,9,2
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00006087,Insulin Analogs - Fixed Combinations,9,3
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00006182,Direct Factor Xa Inhibitors,9,2
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,005124,Propranolol,9,1
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,008209,Lasix,9,5
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,011677,Pepcid AC,9,2
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,017871,lamotrigine [Lamictal],9,3
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,021413,NEUROntin,9,4
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,023139,UltRAM,9,5
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,041843,polyethylene glycol 3350 [SmoothLax],9,3
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,047586,ToPROL XL,9,8
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,066295,Xifaxan,9,2
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10003011501,,8,5
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10038024505,,8,2
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10135021101,,8,5
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10544024802,,8,2
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10544053290,,8,3
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,11845015101,,8,4
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,16590017215,,8,2
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,16729019801,,8,1
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,16729022601,,8,2
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,21695094701,,8,2
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00000290,Antihistamines - 2nd Generation,8,5
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00000527,Antidepressant - Alpha-2 Receptor Antagonists (NaSSA),8,4
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00001095,Alternative Therapy - Pineal Hormone Agents,8,3
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00002578,Antihyperglycemic - Sulfonylurea Derivatives,8,4
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00002734,Antiarrhythmic - Class III,8,2
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00003065,Cardiovascular Sympathomimetic - Anaphylaxis Therapy Single Agents,8,2
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00003284,Dermatological - Antifungal Amphoteric Polyene Macrolides,8,2
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00003707,Antipsychotic -Atypical Dopamine-Serotonin Antag-Dibenzothiazepine Der,8,3
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00003709,Antipsychotic -Atypical Dopamine-Serotonin Antag-Thienobenzodiazepines,8,3
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00005604,Smoking Deterrents - Nicotine-Type,8,3
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,001340,Oyster Shell Calcium 500,8,5
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,003758,lorazepam [Ativan],8,4
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,004490,Tylenol Extra Strength,8,5
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,006818,spironolactone [Aldactone],8,2
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,007282,Nystatin,8,2
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,007594,Triderm,8,2
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,016879,Twinject Autoinjector,8,2
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,024665,melatonin [Melatin],8,3
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,041567,Zestril,8,1
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,046242,Trazodone,8,3
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,046754,metformin [Glucophage XR],8,2
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10135064910,,7,2
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10267073710,,7,1
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10544017630,,7,1
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10544023030,,7,2
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10544049990,,7,2
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10544053390,,7,1
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10572081005,,7,3
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10939009501,,7,1
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10939023211,,7,3
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10939023411,,7,1
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10939041822,,7,1
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,11822576450,,7,1
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,13107005605,,7,2
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,15330018801,,7,3
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,21695018100,,7,1
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,54868583600,,7,2
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00000371,Asthma Therapy - Inhaled Corticosteroids (Glucocorticoids),7,4
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00000430,Antacid - Calcium,7,4
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00000483,Phosphate Binders,7,2
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00002539,Antianxiety Agent - Non-Benzodiazepine,7,1
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00002592,Antipsychotic - Atypical Dopamine-Serotonin Antag- Benzisoxazole Deriv,7,2
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00002889,Laxative - Saline/Osmotic Mixtures,7,4
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00003064,Cardiovascular Sympathomimetics,7,1
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00003421,Antiseptic - Alcohols,7,1
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00003466,Antihyperlipidemic Agents - Dietary Source,7,3
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00003948,Antihistamines - 2nd Generation - Piperidines,7,4
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,000266,Pacerone,7,2
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,001636,Iron,7,3
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,002510,Therapeutic Vitamin & Mineral,7,1
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,003781,Buspirone,7,1
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,006649,Unithroid,7,3
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,006817,spironolactone [Aldactone],7,2
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,007361,Mycelex,7,1
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,009797,True Comfort Alcohol Pads,7,1
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,016133,sucralfate [Carafate],7,3
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,027414,insulin lispro [Humalog U-100 Insulin],7,2
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,029967,Lipitor,7,2
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,034313,SmoothLax,7,3
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,046243,Trazodone,7,1
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,049240,Sure Comfort Pen Needle,7,1
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,050491,ProAmatine,7,1
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,050760,Lexapro,7,2
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,058018,Caltrate-600 Plus Vitamin D3,7,1
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10135051005,,6,4
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10544034460,,6,3
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10544055390,,6,2
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10544058960,,6,3
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10544062330,,6,2
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10572081002,,6,1
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,12280035130,,6,4
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,13668011810,,6,1
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,16590030630,,6,2
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,16590035660,,6,3
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,27241011603,,6,1
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,35356007003,,6,2
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,46122014310,,6,1
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,50268073211,,6,2
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,55513012601,,6,1
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,68382039801,,6,4
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,70074053626,,6,1
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00000242,Angiotensin II Receptor Blocker (ARB)-Diuretic Combinations,6,1
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00000545,Sedative-Hypnotic - GABA-Receptor Modulators,6,5
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00000954,Dermatological - Antipruritics Combinations,6,1
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00002541,Antianxiety Agent - Antihistamine Type,6,1
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00002589,Antidepressant-Tricyclics and Related (Non-Select Reuptake Inhibitors),6,2
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00004537,Nutritional Product - Nutritional Therapy,6,1
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00005849,Antiretroviral - Nucleoside and Nucleotide Analog RTIs Combinations,6,2
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,000390,Zestril,6,2
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,000392,Zestril,6,3
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,001276,potassium chloride,6,4
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,005131,metoprolol tartrate [Lopressor],6,2
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,011673,Zantac Maximum Strength,6,3
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,011740,Procrit,6,1
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,016441,metformin [Glucophage],6,3
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,016578,Zocor,6,4
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,017266,ZesTRIL,6,2
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,023766,Sarna Original,6,1
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,040923,losartan-hydrochlorothiazide [Hyzaar],6,1
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,051785,rosuvastatin [Crestor],6,4
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,057883,Truvada,6,2
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,063927,"nut.tx.imp.renal fxn,lac-reduc [Nepro Carb Steady]",6,1
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,064310,Lofibra,6,1
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10006070029,,5,1
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10038017705,,5,2
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10135050305,,5,1
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10544022430,,5,1
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10702002301,,5,5
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10754095401,,5,2
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10939070733,,5,1
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,11822576460,,5,2
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,11845042013,,5,2
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,13668018505,,5,1
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,16714081401,,5,2
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,16714085501,,5,2
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,23110014430,,5,1
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,35356010200,,5,3
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,35356011006,,5,1
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,54868520100,,5,3
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00000478,Colonic Acidifier (Ammonia Inhibitor),5,2
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00000649,Skeletal Muscle Relaxant - Central Muscle Relaxants,5,3
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00000690,B-Complex Vitamin Combinations,5,3
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00000784,Vitamins - Folic Acid and Derivatives,5,4
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00002722,Direct Acting Vasodilators,5,2
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00002740,Fluoroquinolone Antibiotics,5,5
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00003011,Gastrointestinal Antiflatulents,5,4
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00003241,Otic (Ear) - Wax Removers-Softeners,5,2
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00003382,Dermatological Irritants-Counter-Irritant Single Agents,5,1
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00004544,Antiemetic - Phenothiazines,5,3
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00005889,Pulmonary Arterial Hypertension Agents-Selective cGMP-PDE5 Inhibitors,5,1
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00006072,Antiretroviral - HIV-1 Integrase Strand Transfer Inhibitors,5,1
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,000284,Hydralazine,5,2
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,003143,lactulose [Generlac],5,2
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,003726,Hydroxyzine HCl,5,1
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,008120,Murine Ear Wax Removal System,5,2
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,016426,Nicotine Patch 14mg PTCH,5,1
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,016601,Toprol XL,5,2
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,024507,Oxycodone,5,5
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,027413,insulin lispro [Humalog U-100 Insulin],5,3
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,051642,LexAPRO,5,1
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,051718,Novolog Mix 70-30 U-100 Insuln,5,3
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,059211,Viagra,5,1
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,060904,"pen needle, diabetic [Unifine Pentips Plus]",5,2
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,063231,raltegravir [Isentress],5,1
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,063473,sevelamer carbonate [Renvela],5,2
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,064522,aspirin [AsperDrink],5,1
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,00179842118,,4,1
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10135015001,,4,3
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10135018201,,4,3
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10135025416,,4,2
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10135036801,,4,2
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10135051105,,4,3
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10370019101,,4,2
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10544034828,,4,3
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10544038228,,4,1
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10544045530,,4,2
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10544047320,,4,2
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10939002101,,4,4
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,11528030001,,4,1
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,12280003015,,4,3
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,12280004900,,4,1
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,12280024530,,4,1
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,13107010701,,4,4
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,13811052501,,4,2
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,15330010101,,4,3
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,15330026601,,4,1
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,16590031330,,4,2
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,16590060305,,4,1
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,16729027310,,4,1
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,17236064401,,4,2
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,17856137801,,4,1
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,26974030064,,4,1
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,32849070701,,4,3
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,42254034390,,4,2
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,42254037601,,4,1
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,42291032101,,4,2
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,43598043501,,4,2
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,49999030315,,4,1
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,49999061401,,4,2
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,50458058010,,4,1
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,54569313700,,4,2
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,54868532700,,4,1
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00000105,Antineoplastic - Selective Estrogen Receptor Modulators (SERMs),4,2
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00000321,"Expectorants - Single Agents, General",4,3
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00000501,Vaginal Estrogens,4,1
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00000561,"Attention Deficit-Hyperactivity (ADHD) Therapy, Stimulant-Type",4,3
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00000763,Nutritional Product - Protein Replacements,4,1
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00002587,Antidepressant - Serotonin-Norepinephrine Reuptake Inhibitors (SNRIs),4,2
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00002597,"Antipsychotic - Phenothiazines, Piperazine",4,2
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00002684,Anticonvulsant - Monosaccharide Derivatives,4,2
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00002718,Central Alpha-2 Receptor Agonists,4,2
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00002758,Agents to treat Hypoglycemia (Hyperglycemics),4,2
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00002849,Antineoplastic - Antimetabolite - Urea Derivatives,4,2
