column,stored_system,stored_code,stored_display,occurrences,subjects
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,049401,insulin syringe-needle U-100 [Sure Comfort Insulin Syringe],315,84
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10158004201,,314,182
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,13811067830,,314,135
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,003703,Unisom SleepGels,314,182
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10038002605,,313,173
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10939089444,,313,156
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,16714076301,,313,171
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00000109,Antineoplastic - LHRH (GnRH) Agonist Analog Pituitary Suppressants,313,193
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00006263,Platelet Aggregation Inhib - Cyclopentyl-triazolo-pyrimidines (CPTPs),313,222
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00006378,IBS Agent - Guanylate Cyclase-C (GC-C) Agonists,313,220
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,001406,Magnesium Oxide,313,156
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,007731,First Aid Bacitracin,313,173
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,021134,Dovonex,313,171
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,11845013751,,312,168
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00003209,Ophthalmic - Antibacterial-Glucocorticoid Combinations,312,201
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,040119,Iron High Potency,312,168
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,11917004612,,311,155
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,13668011905,,311,187
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,24090049977,,311,261
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00005838,Antidote - Acetaminophen Poisoning,311,148
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,042944,pioglitazone [Actos],311,187
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,060168,mv-min-FA-Ca-Fe-lycopen-lutein [Multivital],311,155
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,066125,Tirosint,311,261
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,007638,mometasone [Elocon],310,161
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,23155005901,,309,145
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,37205054865,,309,136
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,54868443900,,309,169
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,000565,Verapamil,309,145
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,001195,SPS,309,169
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,063942,"L.acidoph,saliva-B.bif-S.therm [Acidophilus Probiotic Blend]",309,136
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,35356010906,,308,116
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00005736,Asthma Therapy - Monoclonal Antibodies to Immunoglobulin E (IgE),308,112
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,057896,Epzicom,308,116
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10544034530,,307,161
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,11523432801,,307,198
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,13811071530,,307,149
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,31722050430,,307,68
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,50242004062,,307,111
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,50268017611,,307,121
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,54868632400,,307,178
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,037979,Pletal,307,121
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,049849,Sustiva,307,68
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,051112,Skelaxin,307,161
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,052758,Xolair,307,111
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,062340,loratadine [Children's Claritin],307,198
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,062753,Ferrous Sulfate,307,178
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,064447,venlafaxine,307,149
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10939033433,,306,167
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,11299000813,,306,296
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,23490779801,,306,202
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,37000002901,,306,169
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00006747,Antidiarrheal Opioid Agents,306,130
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,003053,Soluble Fiber,306,167
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,006744,predniSONE,306,296
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,016034,psyllium [Metamucil (sugar)],306,169
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,023767,methadone [Methadose],306,202
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,16714008601,,305,197
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,16590085330,,304,164
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,061294,testosterone [Testim],304,164
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,11845034601,,303,169
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00005848,Alcohol Abstinence Therapy - Glutamate and GABA System Type,303,139
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,046086,Doxepin,303,169
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10939028733,,302,151
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,50383077915,,302,269
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00002567,GI Antispasmodic Combinations Other,302,162
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00002688,Antiparkinson Therapy - Monoamine Oxidase Inhibitor(MAO-B),302,153
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00006421,Live Vaccine and Live Virus Formulations,302,217
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,051113,Calcium+D,302,151
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,068243,lactulose,302,269
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,00186077728,,301,215
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,066950,TiCAGRELOR 90mg TAB,301,215
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,11822335640,,300,155
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,54868382600,,300,169
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00005695,"Attention Deficit-Hyperactivity Disorder (ADHD) Therapy, NRI-Type",300,185
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,002279,pediatric multivit-iron-min [Scooby-Doo One A Day],300,155
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,013675,Questran,300,119
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,045266,Rheumatrex,300,169
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,11845014101,,299,154
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,49884090738,,299,180
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,006813,spironolacton-hydrochlorothiaz [Aldactazide],299,154
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,021004,megestrol [Megace Oral],299,180
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,12634022301,,298,281
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,001632,ferrous sulfate,298,281
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,11822801460,,297,133
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,16590071930,,297,146
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,019413,Prodigy Autocode Monitor Syst,297,133
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,045216,testosterone [AndroGel],297,146
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10019094101,,296,140
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10337033230,,296,272
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,008798,Methotrexate Sodium,296,140
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,016015,fluticasone propionate,296,272
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10135056701,,295,168
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,21695072812,,295,205
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00000370,Asthma Therapy - Xanthines,295,132
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00001140,Medical Supplies and DME - Nebulizers,295,60
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,006787,dexamethasone,295,205
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,008166,Acetazolamide,295,168
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10939005111,,294,184
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,11845018901,,294,136
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,31722016005,,294,178
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,016414,Tussin DM Cough & Chest,294,184
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,034470,irbesartan [Avapro],294,178
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,048529,Nystatin-Triamcinolone,294,136
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,072862,OxyContin,294,210
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,18393027820,,293,275
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,47781010830,,293,158
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,008359,naproxen [Naprosyn],293,275
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,044186,exemestane [Aromasin],293,158
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,16590078190,,292,224
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,54868061000,,292,154
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,61958200201,,292,177
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00002669,Antitubercular - Rifamycin and Derivatives,292,192
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,004003,Lithium Carbonate,292,224
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,022344,"colestipol,micronized [Colestid]",292,154
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,075812,Emtricitabine-Tenofovir alafen (Descovy),292,177
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,00173071600,,291,141
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,13107010901,,291,141
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,16590084930,,291,166
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,24208081605,,291,91
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,015190,hydromorphone [Dilaudid],291,141
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,021401,Timoptic-XE,291,91
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,061344,fluticasone-salmeterol [Advair HFA],291,141
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,00597010754,,290,169
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,11694083501,,290,251
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,12280006030,,290,201
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,23155005601,,290,215
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00001148,Medical Supplies and DME - Urinary Catheters and Related Devices,290,65
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,001419,Magnesium,290,251
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,001773,glyburide [Diabeta],290,215
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,042943,pioglitazone [Actos],290,201
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,063997,Pradaxa,290,169
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,007283,Nystatin,289,103
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10135013801,,288,182
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10370011610,,288,163
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,16729043310,,288,199
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,003005,Surfak,288,182
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,022649,Terazosin,288,140
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,059697,zolpidem [Ambien CR],288,163
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10135015501,,287,193
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,42254026028,,287,215
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,42799021701,,287,115
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,003314,Portia 28,287,215
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,004261,Opium Tincture,287,115
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,005089,Suphedrine,287,193
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,17317042801,,286,187
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,048223,polyethylene glycol 3350 [PEG 3350-GRX],286,187
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10877032063,,285,104
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,002982,Suppository Adult,285,104
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10019010246,,284,273
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00006397,Antihyperglycemic - Sodium Glucose Cotransporter-2 (SGLT2) Inhibitors,284,234
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,003753,LORazepam 2mg/1mL 1mL SYR,284,273
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10544035702,,283,170
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10572030201,,283,171
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,11822575810,,283,135
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,11917012471,,283,112
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,16714073701,,283,131
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,001781,Microdot Glucose Gel,283,135
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,010919,walker [Ultra-Light Rollator],283,112
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,047431,Norco,283,170
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,059931,peg-electrolyte soln [TriLyte With Flavor Packets],283,171
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,061199,Tricor,283,131
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,11845035001,,282,138
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,046087,Doxepin,282,138
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,064349,Calcium-D,282,161
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,00173050400,,281,127
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,002922,sennosides [senna],281,136
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,019318,fluticasone propionate [Flovent Diskus],281,127
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10544020435,,280,142
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,11694014301,,280,251
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,50111037509,,280,247
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00003031,Antidiarrheal Antiperistaltic-Antiflatulent Combinations,280,155
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00003111,Vaginal Antifungal - Amphoteric Polyene Macrolides,280,247
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,001292,potassium,280,251
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,006997,nystatin,280,247
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,015979,Acyclovir,280,142
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,00002850101,,279,93
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10135063632,,279,122
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10147068601,,279,195
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,38245026680,,279,112
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00006082,Thyroid Hormones - Synthetic T3 (Triiodothyronine),279,192
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,025600,Campral,279,122
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,029916,insulin regular hum U-500 conc [Humulin R U-500 (Conc) Insulin],279,93
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,045982,methylphenidate HCl [Concerta],279,195
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10754085701,,278,226
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,16729014101,,278,135
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,21140077789,,278,153
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,29336030510,,278,140
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00000550,CNS Stimulant - Amphetamines,278,166
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00006696,Sodium Chloride Flushes,278,109
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,000265,Flecainide,278,140
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,009591,MetroNIDAZOLE (Flagyl) 250mg TAB,278,226
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,013648,Clozaril,278,135
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,048990,loperamide-simethicone [Imodium Multi-Symptom Relief],278,153
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,21695036706,,277,83
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00006006,Antihyperglycemic-Dipeptidyl Peptidase-4(DPP-4)Inhibitor and Biguanide,277,165
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,024417,lamivudine [Epivir],277,83
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10631040601,,276,168
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10939017644,,276,256
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,51079093601,,276,130
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,018697,loratadine [Claritin],276,256
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,023906,Proctozone-HC,276,168
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10544011730,,275,261
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,11822648790,,275,172
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,43900028230,,275,146
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00005949,Vaccine Viral - Varicella,275,191
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,008995,AMOXicillin 250mg CAP,275,261
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,048036,guar gum [Nutrisource Fiber],275,146
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,064975,Vitamin D3,275,172
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,13811067210,,274,176
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,16714029101,,274,131
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00000177,Calcitonins,274,157
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,031492,naratriptan [Amerge],274,131
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,046398,Venlafaxine,274,176
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10267146501,,273,141
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10876032301,,273,152
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,21695078615,,273,141
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,83076000007,,273,250
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,000507,Isosorbide Dinitrate 10mg TAB,273,152
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,001627,polysaccharide iron complex [Polysaccharide Iron],273,141
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,073411,Omega-3,273,250
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,00067003028,,272,167
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,11845079200,,272,177
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00002868,Methotrexate Rescue Agents - Folic Acid Antagonist Type,272,149
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00006329,Methotrexate Rescue Agents,272,149
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,036463,omega-3 fatty acids [MaxEPA],272,177
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,047381,Fosamax,272,144
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,066566,wheat dextrin [Benefiber Clear SF (dextrin)],272,167
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,11845034701,,271,118
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,16252053608,,271,137
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00006039,Prolactin Inhibitor - Ergot Derivative Dopamine Receptor Agonists,271,137
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,025738,Dostinex,271,137
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,046089,Doxepin,271,118
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,12280016830,,270,163
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,16571014010,,270,145
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,16590076003,,270,125
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,00003093,Urinary Retention Therapy - Parasympathomimetic Agents,270,118
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,007855,Timoptic,270,145
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,037036,Zomig,270,125
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,050290,olmesartan [Benicar],270,163
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10544031402,,269,148
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,030623,Norco,269,148
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,54569623000,,268,74
MedicationStatement.medication,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,066982,Intelence,268,74
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10706211701,,267,102
MedicationStatement.medication,http://hl7.org/fhir/sid/ndc,10877030234,,267,132
