element,via,system,code,display,resources
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,58468013001,,5
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,59762093002,,5
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,61958070101,,5
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,62584074601,,5
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,63323016101,,5
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,64764080510,,5
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,64764080530,,5
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,68084007965,,5
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,68084009701,,5
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,68084019601,,5
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,68084061701,,5
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,68084076201,,5
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,68084078301,,5
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00006022761,,4
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00049317030,,4
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00054008826,,4
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00054817525,,4
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00071015740,,4
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00074662411,,4
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00075062041,,4
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00093521193,,4
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00132000119,,4
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00168000480,,4
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00172375810,,4
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00173069504,,4
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00182050789,,4
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00187526802,,4
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00256015201,,4
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00258368890,,4
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00338012504,,4
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00338080704,,4
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00363069338,,4
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00409117630,,4
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00409230521,,4
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00409427701,,4
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00517460525,,4
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00517571025,,4
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00548301200,,4
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00597002402,,4
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00597013560,,4
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00641036725,,4
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00641047725,,4
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00904052361,,4
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00904215461,,4
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00904504561,,4
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00904586761,,4
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00904632361,,4
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00904634161,,4
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,08290306424,,4
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,11017025030,,4
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,17478093415,,4
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,17714001110,,4
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,24090049684,,4
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,49884079474,,4
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,49999025130,,4
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,50111043301,,4
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,50383072017,,4
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,50458058010,,4
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,51079005820,,4
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,51079008620,,4
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,51079020620,,4
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,51079021020,,4
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,51079028620,,4
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,51079045020,,4
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,51079054220,,4
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,51079064420,,4
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,51079078720,,4
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,51079081120,,4
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,51645090599,,4
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,55513012610,,4
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,57664051083,,4
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,58468012601,,4
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,58526000541,,4
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,59011041020,,4
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,59011042020,,4
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,59011044020,,4
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,60687039801,,4
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,63323016501,,4
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,63739032610,,4
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,63739047810,,4
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,63824000840,,4
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,63824072283,,4
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,65862019301,,4
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,66591091332,,4
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,67457044022,,4
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,68084004501,,4
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,68084029201,,4
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,68084033701,,4
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,68084085501,,4
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,68084096601,,4
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,68382013814,,4
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,69315090401,,4
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,69543037910,,4
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,76329330101,,4
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-formulary-drug-cd,INSUPUMP,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-formulary-drug-cd,MABELI120,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-formulary-drug-cd,SODCIT3SYR,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00002411233,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00002411733,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00004026249,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00004080085,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00054855424,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00054864816,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00054872425,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00071101441,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00074612290,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00075062160,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00093221001,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00093435693,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00093527201,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00121063810,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00121478505,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00143968025,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00169183311,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00186502228,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00223176001,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00224185530,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00245014701,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00409341401,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00409490334,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00472500360,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00536100836,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00536242558,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00536478701,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00536479901,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00574703412,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00591083960,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00641047625,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00641049325,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00641092825,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00781210301,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00904385561,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00904626908,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00904627008,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00904636561,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00904641961,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00904650161,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00904660461,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,10019002804,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,23155011801,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,24338012213,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,31722090301,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,37205065318,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,41163023154,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,42457000184,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,42998020301,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,47781058717,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,50383023210,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,50383056510,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,50383077515,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,51079016503,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,51079021103,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,51079076220,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,51079077120,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,51079078820,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,51079081020,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,51079087320,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,51079093020,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,51672126302,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,53746027101,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,54162000708,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,54162060002,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,55390007710,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,55513007330,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,58177009111,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,58177022211,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,59310057920,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,59676034001,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,59762306003,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,60505299603,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,61787006204,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,63323066401,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,63739005910,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,63739012710,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,63739026910,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,64980030130,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,66553000201,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,66685100101,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,66993004730,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,67457022702,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,67457038599,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,67877010501,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,68084006501,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,68084025301,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,68084026701,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,68084027501,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,68084047901,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,68084050101,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,68084056401,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,68084063521,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,68094021762,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,68774012060,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,70860077602,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,76439030910,,3
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-formulary-drug-cd,FENT2I,,2
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-formulary-drug-cd,MIDA2I,,2
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00002445485,,2
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00006498100,,2
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00009001104,,2
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00009003928,,2
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00052010730,,2
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00054023624,,2
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00054812025,,2
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00054817625,,2
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00054848616,,2
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00067512514,,2
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00071015640,,2
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00071041813,,2
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00071101268,,2
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00074434113,,2
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00074630413,,2
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00087277331,,2
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00091464024,,2
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00093414664,,2
